"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.861602110E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
1.886834920E-1,-1.997369342E-3,-2.396843163E-3,0.000000000E0,3.119990615E-3
1.912086490E-1,-9.321057005E-4,-1.331579522E-3,2.130527282E-3,2.679752145E-3
1.937319820E-1,1.198421582E-3,7.989477599E-4,1.065263641E-3,1.791457070E-3
1.962553150E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
1.987787010E-1,-4.127896391E-3,-2.663159103E-4,-1.065263641E-3,4.271444651E-3
2.013020340E-1,-1.997369342E-3,7.989477599E-4,-2.130527282E-3,3.027696866E-3
2.038254190E-1,-1.997369342E-3,7.989477599E-4,-2.130527282E-3,3.027696866E-3
2.063487530E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
2.088721380E-1,1.331579551E-4,3.994738683E-3,0.000000000E0,3.996957366E-3
2.113969300E-1,-9.321057005E-4,-2.663159103E-4,1.065263641E-3,1.440323514E-3
2.139203150E-1,1.198421582E-3,7.989477599E-4,2.130527282E-3,2.571707275E-3
2.164437010E-1,2.263685223E-3,7.989477599E-4,-1.065263641E-3,2.626285387E-3
2.189670860E-1,-9.321057005E-4,-1.331579522E-3,1.065263641E-3,1.943376362E-3
2.214904720E-1,-3.062632866E-3,-2.663159103E-4,0.000000000E0,3.074190013E-3
2.240138570E-1,1.198421582E-3,-1.331579522E-3,-1.065263641E-3,2.084251649E-3
2.265372420E-1,2.263685223E-3,1.864211401E-3,1.065263641E-3,3.119990635E-3
2.290606280E-1,1.198421582E-3,1.864211401E-3,-1.065263641E-3,2.458919490E-3
2.315459920E-1,1.331579551E-4,1.864211401E-3,0.000000000E0,1.868960992E-3
2.340684920E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
2.365908880E-1,1.331579551E-4,-1.331579522E-3,2.130527282E-3,2.515945461E-3
2.391133360E-1,-9.321057005E-4,-2.663159103E-4,0.000000000E0,9.694045600E-4
2.416357840E-1,1.331579551E-4,-2.663159103E-4,-1.065263641E-3,1.106093048E-3
2.441582320E-1,1.331579551E-4,-2.663159103E-4,0.000000000E0,2.977502394E-4
2.466806800E-1,-9.321057005E-4,-1.331579522E-3,0.000000000E0,1.625399970E-3
2.492030760E-1,1.331579551E-4,1.864211401E-3,1.065263641E-3,2.151232627E-3
2.517480760E-1,1.331579551E-4,1.864211401E-3,2.130527282E-3,2.834106859E-3
2.542971900E-1,3.328948980E-3,7.989477599E-4,0.000000000E0,3.423480515E-3
2.568208360E-1,1.331579551E-4,2.929474926E-3,-2.130527282E-3,3.624734595E-3
2.593444820E-1,-1.997369342E-3,7.989477599E-4,-1.065263641E-3,2.400539197E-3
2.618681280E-1,-9.321057005E-4,-2.663159103E-4,3.195791040E-3,3.339584640E-3
2.643917740E-1,-9.321057005E-4,1.864211401E-3,2.130527282E-3,2.980478432E-3
2.669154190E-1,1.198421582E-3,7.989477599E-4,2.130527282E-3,2.571707275E-3
2.694390650E-1,-1.997369342E-3,-2.663159103E-4,1.065263641E-3,2.279297057E-3
2.719618780E-1,1.331579551E-4,7.989477599E-4,2.130527282E-3,2.279297055E-3
2.744854720E-1,-9.321057005E-4,7.989477599E-4,1.065263641E-3,1.625400008E-3
2.770091170E-1,1.331579551E-4,-2.663159103E-4,0.000000000E0,2.977502394E-4
2.795327630E-1,-3.062632866E-3,-1.331579522E-3,0.000000000E0,3.339584420E-3
2.820563570E-1,-9.321057005E-4,-3.462106921E-3,1.065263641E-3,3.740293036E-3
2.845800030E-1,1.331579551E-4,7.989477599E-4,1.065263641E-3,1.338220904E-3
2.871036490E-1,1.198421582E-3,-2.663159103E-4,-1.065263641E-3,1.625399974E-3
2.896272420E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
2.921501590E-1,-1.997369342E-3,2.929474926E-3,0.000000000E0,3.545603986E-3
2.946737530E-1,1.331579551E-4,1.864211401E-3,0.000000000E0,1.868960992E-3
2.971973470E-1,2.263685223E-3,-1.331579522E-3,1.065263641E-3,2.834106815E-3
2.997209920E-1,-1.997369342E-3,-2.663159103E-4,0.000000000E0,2.015045521E-3
3.022445860E-1,-3.062632866E-3,7.989477599E-4,-2.130527282E-3,3.815387804E-3
3.047682320E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
3.072917740E-1,1.331579551E-4,-2.663159103E-4,-1.065263641E-3,1.106093048E-3
3.098154190E-1,-1.997369342E-3,-2.663159103E-4,-3.195791040E-3,3.778027107E-3
3.123384920E-1,1.198421582E-3,7.989477599E-4,0.000000000E0,1.440323509E-3
3.148620860E-1,2.263685223E-3,1.864211401E-3,2.130527282E-3,3.624734671E-3
3.173856800E-1,-9.321057005E-4,-2.663159103E-4,-1.065263641E-3,1.440323514E-3
3.199092740E-1,1.198421582E-3,-2.396843163E-3,0.000000000E0,2.679752122E-3
3.224328670E-1,1.198421582E-3,1.864211401E-3,0.000000000E0,2.216190072E-3
3.249564610E-1,1.198421582E-3,-2.663159103E-4,1.065263641E-3,1.625399974E-3
3.274800550E-1,2.263685223E-3,-2.663159103E-4,1.065263641E-3,2.515945464E-3
3.300036490E-1,1.198421582E-3,-1.331579522E-3,-1.065263641E-3,2.084251649E-3
3.325268260E-1,2.263685223E-3,-2.396843163E-3,-2.130527282E-3,3.925337493E-3
3.350504190E-1,-1.997369342E-3,-2.663159103E-4,1.065263641E-3,2.279297057E-3
3.375740130E-1,1.331579551E-4,7.989477599E-4,-2.130527282E-3,2.279297055E-3
3.400976070E-1,-9.321057005E-4,7.989477599E-4,-2.130527282E-3,2.458919490E-3
3.426211490E-1,-1.997369342E-3,1.864211401E-3,2.130527282E-3,3.464666641E-3
3.451447420E-1,-9.321057005E-4,7.989477599E-4,-1.065263641E-3,1.625400008E-3
3.476683360E-1,1.198421582E-3,-2.663159103E-4,0.000000000E0,1.227655673E-3
3.501918780E-1,1.331579551E-4,-1.331579522E-3,-1.065263641E-3,1.710444881E-3
3.527151070E-1,-1.997369342E-3,7.989477599E-4,-1.065263641E-3,2.400539197E-3
3.552386490E-1,1.331579551E-4,-1.331579522E-3,2.130527282E-3,2.515945461E-3
3.577622420E-1,-9.321057005E-4,-2.663159103E-4,1.065263641E-3,1.440323514E-3
3.602858360E-1,1.198421582E-3,-2.663159103E-4,0.000000000E0,1.227655673E-3
3.628094300E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
3.653329720E-1,1.198421582E-3,7.989477599E-4,0.000000000E0,1.440323509E-3
3.678565650E-1,1.331579551E-4,-2.663159103E-4,0.000000000E0,2.977502394E-4
3.703801070E-1,-1.997369342E-3,1.864211401E-3,-3.195791040E-3,4.204503396E-3
3.729034400E-1,1.331579551E-4,-1.331579522E-3,-1.065263641E-3,1.710444881E-3
3.754269820E-1,1.198421582E-3,-1.331579522E-3,0.000000000E0,1.791457036E-3
3.779505760E-1,1.331579551E-4,7.989477599E-4,0.000000000E0,8.099682488E-4
3.804741690E-1,1.198421582E-3,7.989477599E-4,2.130527282E-3,2.571707275E-3
3.829977110E-1,1.198421582E-3,7.989477599E-4,1.065263641E-3,1.791457070E-3
3.855212530E-1,1.331579551E-4,7.989477599E-4,0.000000000E0,8.099682488E-4
3.880448470E-1,1.331579551E-4,7.989477599E-4,-1.065263641E-3,1.338220904E-3
3.905683880E-1,-9.321057005E-4,7.989477599E-4,1.065263641E-3,1.625400008E-3
3.930917740E-1,1.198421582E-3,-2.663159103E-4,3.195791040E-3,3.423480513E-3
3.956153150E-1,1.198421582E-3,-1.331579522E-3,1.065263641E-3,2.084251649E-3
3.981389090E-1,1.331579551E-4,-2.663159103E-4,-1.065263641E-3,1.106093048E-3
4.006624510E-1,-1.997369342E-3,1.864211401E-3,1.065263641E-3,2.932499797E-3
4.031859920E-1,1.331579551E-4,1.864211401E-3,0.000000000E0,1.868960992E-3
4.057095860E-1,-9.321057005E-4,-2.663159103E-4,1.065263641E-3,1.440323514E-3
4.082331800E-1,-9.321057005E-4,-1.331579522E-3,0.000000000E0,1.625399970E-3
4.107567220E-1,1.331579551E-4,-1.331579522E-3,-2.130527282E-3,2.515945461E-3
4.132408360E-1,-9.321057005E-4,7.989477599E-4,-2.130527282E-3,2.458919490E-3
4.157633880E-1,1.198421582E-3,-2.663159103E-4,0.000000000E0,1.227655673E-3
4.182859920E-1,-9.321057005E-4,-2.663159103E-4,1.065263641E-3,1.440323514E-3
4.208085440E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
4.233310970E-1,1.331579551E-4,-1.331579522E-3,-1.065263641E-3,1.710444881E-3
4.258537010E-1,-1.997369342E-3,-2.663159103E-4,0.000000000E0,2.015045521E-3
4.283762530E-1,-9.321057005E-4,1.864211401E-3,2.130527282E-3,2.980478432E-3
4.308988570E-1,1.331579551E-4,1.864211401E-3,1.065263641E-3,2.151232627E-3
4.334438570E-1,-1.997369342E-3,-2.663159103E-4,0.000000000E0,2.015045521E-3
4.359921380E-1,-9.321057005E-4,7.989477599E-4,1.065263641E-3,1.625400008E-3
4.385158880E-1,1.331579551E-4,1.864211401E-3,-2.130527282E-3,2.834106859E-3
4.410396380E-1,-9.321057005E-4,-2.396843163E-3,1.065263641E-3,2.783606440E-3
4.435633880E-1,1.331579551E-4,-2.663159103E-4,1.065263641E-3,1.106093048E-3
4.460870860E-1,2.263685223E-3,-2.663159103E-4,1.065263641E-3,2.515945464E-3
4.486108880E-1,1.331579551E-4,-2.663159103E-4,0.000000000E0,2.977502394E-4
4.511346380E-1,-1.997369342E-3,-2.663159103E-4,-1.065263641E-3,2.279297057E-3
4.536566690E-1,-9.321057005E-4,-2.663159103E-4,-2.130527282E-3,2.340703249E-3
4.561804190E-1,1.198421582E-3,1.864211401E-3,-2.130527282E-3,3.074190127E-3
4.587041170E-1,1.198421582E-3,3.994738683E-3,-1.065263641E-3,4.304525300E-3
4.612278670E-1,1.198421582E-3,7.989477599E-4,2.130527282E-3,2.571707275E-3
