"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.033186490E-1,-7.989477599E-4,-1.464737463E-3,-9.321057005E-4,1.911176181E-3
2.058423470E-1,-7.989477599E-4,-3.994738800E-4,-1.997369342E-3,2.188008499E-3
2.083659930E-1,2.663159103E-4,1.731053460E-3,-9.321057005E-4,1.984008892E-3
2.108896390E-1,-7.989477599E-4,6.657897611E-4,1.198421582E-3,1.586760163E-3
2.134125560E-1,1.331579522E-3,-3.994738800E-4,1.198421582E-3,1.835455718E-3
2.159362020E-1,2.663159103E-4,-3.994738800E-4,-1.997369342E-3,2.054260897E-3
2.184598470E-1,4.527370445E-3,-3.994738800E-4,1.331579551E-4,4.546910333E-3
2.209834410E-1,2.663159103E-4,-1.464737463E-3,1.331579551E-4,1.494694297E-3
2.235070870E-1,-1.864211401E-3,-1.464737463E-3,3.328948980E-3,4.086886504E-3
2.260307330E-1,-7.989477599E-4,1.731053460E-3,1.198421582E-3,2.251905392E-3
2.285543790E-1,2.663159103E-4,-3.994738800E-4,2.263685223E-3,2.314038533E-3
2.310779720E-1,2.663159103E-4,1.731053460E-3,1.198421582E-3,2.122188619E-3
2.335329720E-1,1.331579522E-3,6.657897611E-4,1.198421582E-3,1.911176161E-3
2.359879720E-1,1.331579522E-3,-1.464737463E-3,1.331579551E-4,1.984008795E-3
2.384427120E-1,-7.989477599E-4,6.657897611E-4,1.331579551E-4,1.048486800E-3
2.409614620E-1,2.396843163E-3,6.657897611E-4,-9.321057005E-4,2.656492837E-3
2.434802120E-1,1.331579522E-3,-3.994738800E-4,-9.321057005E-4,1.673769531E-3
2.459989620E-1,-7.989477599E-4,-1.464737463E-3,-9.321057005E-4,1.911176181E-3
2.485177120E-1,-7.989477599E-4,-1.464737463E-3,-9.321057005E-4,1.911176181E-3
2.510364620E-1,2.663159103E-4,2.796316985E-3,1.198421582E-3,3.053936334E-3
2.535814620E-1,-1.864211401E-3,2.796316985E-3,1.198421582E-3,3.568036871E-3
2.561264620E-1,1.331579522E-3,-1.464737463E-3,-9.321057005E-4,2.188008431E-3
2.586714620E-1,2.396843163E-3,1.731053460E-3,-3.062632866E-3,4.256891272E-3
2.612164620E-1,-7.989477599E-4,6.657897611E-4,-9.321057005E-4,1.396572435E-3
2.637614620E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
2.663064620E-1,1.331579522E-3,6.657897611E-4,1.331579551E-4,1.494694307E-3
2.688514620E-1,2.663159103E-4,-1.464737463E-3,1.331579551E-4,1.494694297E-3
2.713964620E-1,-1.864211401E-3,-3.994738800E-4,1.331579551E-4,1.911176227E-3
2.739414620E-1,2.663159103E-4,6.657897611E-4,1.331579551E-4,7.293361441E-4
2.764864620E-1,1.331579522E-3,1.731053460E-3,-9.321057005E-4,2.374546513E-3
2.790227640E-1,-1.864211401E-3,-2.530001104E-3,-1.997369342E-3,3.723664058E-3
2.815448990E-1,2.663159103E-4,1.731053460E-3,-9.321057005E-4,1.984008892E-3
2.840671390E-1,2.663159103E-4,1.731053460E-3,1.198421582E-3,2.122188619E-3
2.865892740E-1,-7.989477599E-4,-3.994738800E-4,-1.997369342E-3,2.188008499E-3
2.891114620E-1,2.663159103E-4,1.731053460E-3,1.331579551E-4,1.756474107E-3
2.916336490E-1,-1.864211401E-3,2.796316985E-3,-1.997369342E-3,3.909495762E-3
2.941668270E-1,1.331579522E-3,1.731053460E-3,1.331579551E-4,2.188008489E-3
2.966892740E-1,2.663159103E-4,6.657897611E-4,1.331579551E-4,7.293361441E-4
2.992117740E-1,1.331579522E-3,-3.994738800E-4,1.331579551E-4,1.396572392E-3
3.017342220E-1,3.462106921E-3,-1.464737463E-3,1.198421582E-3,3.945612051E-3
3.042566700E-1,-7.989477599E-4,6.657897611E-4,2.263685223E-3,2.491157224E-3
3.067791180E-1,-1.864211401E-3,-1.464737463E-3,1.331579551E-4,2.374546488E-3
3.093015660E-1,1.331579522E-3,6.657897611E-4,1.198421582E-3,1.911176161E-3
3.118240660E-1,2.396843163E-3,1.731053460E-3,-9.321057005E-4,3.100036172E-3
3.143553160E-1,-7.989477599E-4,-1.464737463E-3,-1.997369342E-3,2.602548298E-3
3.168780240E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
3.194007330E-1,-7.989477599E-4,2.796316985E-3,2.263685223E-3,3.685373386E-3
3.219233890E-1,-7.989477599E-4,-2.530001104E-3,4.394212738E-3,5.133062311E-3
3.244460970E-1,-7.989477599E-4,-3.994738800E-4,-9.321057005E-4,1.291014307E-3
3.269687540E-1,-7.989477599E-4,6.657897611E-4,-3.062632866E-3,3.234395400E-3
3.294914100E-1,2.663159103E-4,-1.464737463E-3,-1.997369342E-3,2.491157218E-3
3.320141180E-1,1.331579522E-3,-3.994738800E-4,1.331579551E-4,1.396572392E-3
3.344691180E-1,-1.864211401E-3,-3.994738800E-4,1.331579551E-4,1.911176227E-3
3.369241180E-1,2.663159103E-4,-1.464737463E-3,1.331579551E-4,1.494694297E-3
3.393839100E-1,2.396843163E-3,-1.464737463E-3,-9.321057005E-4,2.959583420E-3
3.419019310E-1,1.331579522E-3,-1.464737463E-3,-9.321057005E-4,2.188008431E-3
3.444198990E-1,2.663159103E-4,6.657897611E-4,1.198421582E-3,1.396572396E-3
3.469378680E-1,-1.864211401E-3,6.657897611E-4,-9.321057005E-4,2.188008499E-3
3.494558370E-1,-2.929474926E-3,-1.464737463E-3,-9.321057005E-4,3.405304716E-3
3.519738060E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
3.545188060E-1,-7.989477599E-4,-3.994738800E-4,-1.997369342E-3,2.188008499E-3
3.570638060E-1,2.663159103E-4,-3.994738800E-4,-9.321057005E-4,1.048486806E-3
3.596088060E-1,-7.989477599E-4,-3.994738800E-4,1.198421582E-3,1.494694347E-3
3.621538060E-1,2.663159103E-4,-1.464737463E-3,1.198421582E-3,1.911176153E-3
3.646988060E-1,-7.989477599E-4,1.731053460E-3,-9.321057005E-4,2.122188644E-3
3.672438060E-1,-1.864211401E-3,-1.464737463E-3,-3.062632866E-3,3.873042739E-3
3.697888060E-1,1.331579522E-3,-1.464737463E-3,-9.321057005E-4,2.188008431E-3
3.723338060E-1,-7.989477599E-4,-1.464737463E-3,-9.321057005E-4,1.911176181E-3
3.748788060E-1,2.663159103E-4,6.657897611E-4,-1.997369342E-3,2.122188601E-3
3.774238060E-1,1.331579522E-3,2.796316985E-3,1.198421582E-3,3.320949712E-3
3.799642220E-1,2.663159103E-4,-3.994738800E-4,1.198421582E-3,1.291014265E-3
3.824857850E-1,-2.929474926E-3,-1.464737463E-3,1.331579551E-4,3.277958239E-3
3.850073470E-1,-1.864211401E-3,-1.464737463E-3,1.331579551E-4,2.374546488E-3
3.875289100E-1,2.663159103E-4,-1.464737463E-3,1.198421582E-3,1.911176153E-3
3.900504720E-1,-7.989477599E-4,6.657897611E-4,1.331579551E-4,1.048486800E-3
3.925720350E-1,-1.864211401E-3,-3.994738800E-4,-9.321057005E-4,2.122188626E-3
3.951095350E-1,2.663159103E-4,-3.994738800E-4,-9.321057005E-4,1.048486806E-3
3.976314620E-1,-1.864211401E-3,-1.464737463E-3,-9.321057005E-4,2.547461682E-3
4.001534410E-1,-7.989477599E-4,6.657897611E-4,1.198421582E-3,1.586760163E-3
4.026754200E-1,1.331579522E-3,1.731053460E-3,1.198421582E-3,2.491157240E-3
4.051973990E-1,2.663159103E-4,-1.464737463E-3,2.263685223E-3,2.709363539E-3
4.077193790E-1,2.396843163E-3,-2.530001104E-3,2.263685223E-3,4.155722984E-3
4.102413060E-1,1.331579522E-3,6.657897611E-4,2.263685223E-3,2.709363545E-3
4.127632850E-1,-7.989477599E-4,6.657897611E-4,1.198421582E-3,1.586760163E-3
4.152182850E-1,-7.989477599E-4,-2.530001104E-3,1.331579551E-4,2.656492829E-3
4.176732850E-1,2.663159103E-4,6.657897611E-4,1.331579551E-4,7.293361441E-4
4.201370350E-1,2.663159103E-4,6.657897611E-4,-9.321057005E-4,1.176019220E-3
4.226544310E-1,-7.989477599E-4,-3.994738800E-4,-9.321057005E-4,1.291014307E-3
4.251718270E-1,2.663159103E-4,1.731053460E-3,1.331579551E-4,1.756474107E-3
4.276892220E-1,2.663159103E-4,6.657897611E-4,2.263685223E-3,2.374546474E-3
4.302066180E-1,-1.864211401E-3,-1.464737463E-3,2.263685223E-3,3.277958323E-3
4.327240660E-1,-7.989477599E-4,6.657897611E-4,1.331579551E-4,1.048486800E-3
4.352690660E-1,-1.864211401E-3,6.657897611E-4,-3.062632866E-3,3.646680714E-3
4.378090140E-1,-1.864211401E-3,-3.994738800E-4,1.331579551E-4,1.911176227E-3
4.403277120E-1,-7.989477599E-4,-2.530001104E-3,-9.321057005E-4,2.812124490E-3
4.428463060E-1,2.663159103E-4,-3.994738800E-4,1.198421582E-3,1.291014265E-3
4.453649520E-1,1.331579522E-3,1.731053460E-3,-9.321057005E-4,2.374546513E-3
4.478835970E-1,2.396843163E-3,-1.464737463E-3,-1.997369342E-3,3.446708179E-3
4.504022430E-1,-7.989477599E-4,-3.994738800E-4,1.331579551E-4,9.031212238E-4
4.529208890E-1,-1.864211401E-3,-1.464737463E-3,1.331579551E-4,2.374546488E-3
4.554658890E-1,2.663159103E-4,6.657897611E-4,1.198421582E-3,1.396572396E-3
4.580108890E-1,2.663159103E-4,1.731053460E-3,1.331579551E-4,1.756474107E-3
