"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.899191700E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
1.924426590E-1,3.994738800E-4,0.000000000E0,1.331579551E-4,4.210824406E-4
1.949660970E-1,1.464737463E-3,0.000000000E0,-9.321057005E-4,1.736167294E-3
1.974896380E-1,-6.657897611E-4,-1.065263641E-3,-9.321057005E-4,1.564251792E-3
2.000131280E-1,2.530001104E-3,1.065263641E-3,2.263685223E-3,3.558084175E-3
2.025365650E-1,3.595264861E-3,-1.065263641E-3,-9.321057005E-4,3.863875915E-3
2.050600550E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
2.075835450E-1,1.464737463E-3,-2.130527282E-3,2.263685223E-3,3.436404098E-3
2.101070340E-1,1.464737463E-3,0.000000000E0,1.198421582E-3,1.892530085E-3
2.126305240E-1,3.994738800E-4,-1.065263641E-3,2.263685223E-3,2.533502870E-3
2.151540130E-1,-2.796316985E-3,-1.065263641E-3,1.331579551E-4,2.995314065E-3
2.176775030E-1,-1.731053460E-3,1.065263641E-3,1.198421582E-3,2.359565001E-3
2.202009920E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
2.227244300E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
2.252479200E-1,-6.657897611E-4,-1.065263641E-3,1.198421582E-3,1.736167307E-3
2.277714090E-1,-1.731053460E-3,1.065263641E-3,-3.062632866E-3,3.675738399E-3
2.302948990E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
2.328183880E-1,-1.731053460E-3,-3.195791040E-3,1.331579551E-4,3.636943427E-3
2.353418780E-1,2.530001104E-3,0.000000000E0,1.331579551E-4,2.533502837E-3
2.378653670E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
2.403888570E-1,-6.657897611E-4,1.065263641E-3,1.198421582E-3,1.736167307E-3
2.429122950E-1,-6.657897611E-4,-1.065263641E-3,1.198421582E-3,1.736167307E-3
2.454357840E-1,-1.731053460E-3,-2.130527282E-3,1.198421582E-3,2.995314152E-3
2.479592740E-1,3.994738800E-4,0.000000000E0,2.263685223E-3,2.298662691E-3
2.504827630E-1,-1.731053460E-3,1.065263641E-3,1.331579551E-4,2.036925072E-3
2.530062530E-1,1.464737463E-3,-2.130527282E-3,-9.321057005E-4,2.748349208E-3
2.555297420E-1,1.464737463E-3,-1.065263641E-3,1.331579551E-4,1.816032351E-3
2.580532320E-1,-6.657897611E-4,0.000000000E0,-9.321057005E-4,1.145468045E-3
2.605767220E-1,-1.731053460E-3,0.000000000E0,-9.321057005E-4,1.966053692E-3
2.631001590E-1,-6.657897611E-4,0.000000000E0,-9.321057005E-4,1.145468045E-3
2.656236490E-1,3.994738800E-4,-1.065263641E-3,1.198421582E-3,1.652446760E-3
2.681471380E-1,-6.657897611E-4,1.065263641E-3,1.198421582E-3,1.736167307E-3
2.706706280E-1,1.464737463E-3,1.065263641E-3,-9.321057005E-4,2.036925010E-3
2.731941170E-1,3.994738800E-4,1.065263641E-3,-3.062632866E-3,3.267121987E-3
2.757176070E-1,1.464737463E-3,1.065263641E-3,-3.062632866E-3,3.558084110E-3
2.782410970E-1,1.464737463E-3,2.130527282E-3,1.331579551E-4,2.588886513E-3
2.807645860E-1,3.994738800E-4,0.000000000E0,1.198421582E-3,1.263247271E-3
2.832880240E-1,1.464737463E-3,-1.065263641E-3,1.331579551E-4,1.816032351E-3
2.858115130E-1,3.994738800E-4,0.000000000E0,-1.997369342E-3,2.036925052E-3
2.883350030E-1,-6.657897611E-4,0.000000000E0,-3.062632866E-3,3.134165930E-3
2.908584920E-1,-6.657897611E-4,-2.130527282E-3,-9.321057005E-4,2.418934382E-3
2.933819820E-1,-2.796316985E-3,-4.261054564E-3,-9.321057005E-4,5.181196360E-3
2.959054720E-1,-6.657897611E-4,-1.065263641E-3,1.331579551E-4,1.263247273E-3
2.984289610E-1,1.464737463E-3,0.000000000E0,-1.997369342E-3,2.476881128E-3
3.009524510E-1,3.994738800E-4,-1.065263641E-3,1.331579551E-4,1.145468047E-3
3.034758880E-1,3.994738800E-4,0.000000000E0,1.331579551E-4,4.210824406E-4
3.059993780E-1,-1.731053460E-3,-2.130527282E-3,-1.997369342E-3,3.394875089E-3
3.085228670E-1,3.994738800E-4,-2.130527282E-3,-9.321057005E-4,2.359564985E-3
3.110463570E-1,2.530001104E-3,-1.065263641E-3,1.198421582E-3,2.995314090E-3
3.135698470E-1,1.464737463E-3,-2.130527282E-3,1.331579551E-4,2.588886513E-3
3.160933360E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
3.186168260E-1,-6.657897611E-4,1.065263641E-3,-9.321057005E-4,1.564251792E-3
3.211403150E-1,-6.657897611E-4,0.000000000E0,1.198421582E-3,1.370945037E-3
3.236637530E-1,-1.731053460E-3,-1.065263641E-3,2.263685223E-3,3.042302335E-3
3.261872420E-1,-6.657897611E-4,1.065263641E-3,4.394212738E-3,4.570248157E-3
3.287107320E-1,-1.731053460E-3,0.000000000E0,2.263685223E-3,2.849704699E-3
3.312342220E-1,-6.657897611E-4,0.000000000E0,1.198421582E-3,1.370945037E-3
3.337577110E-1,1.464737463E-3,1.065263641E-3,1.331579551E-4,1.816032351E-3
3.362812010E-1,2.530001104E-3,1.065263641E-3,-1.997369342E-3,3.394875034E-3
3.388046900E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
3.413281800E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
3.438516170E-1,-1.731053460E-3,-1.065263641E-3,-9.321057005E-4,2.236102356E-3
3.463751070E-1,-6.657897611E-4,-2.130527282E-3,1.198421582E-3,2.533502870E-3
3.488985970E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
3.514220860E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
3.539455760E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
3.564690650E-1,-6.657897611E-4,0.000000000E0,1.331579551E-4,6.789749973E-4
3.589925550E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
3.615160450E-1,1.464737463E-3,-1.065263641E-3,1.331579551E-4,1.816032351E-3
3.640394820E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
3.665629720E-1,1.464737463E-3,-2.130527282E-3,-1.997369342E-3,3.267122070E-3
3.690864610E-1,1.464737463E-3,0.000000000E0,1.331579551E-4,1.470777643E-3
3.716099510E-1,-1.731053460E-3,-1.065263641E-3,-1.997369342E-3,2.849704721E-3
3.741334400E-1,3.994738800E-4,0.000000000E0,-1.997369342E-3,2.036925052E-3
3.766569300E-1,3.994738800E-4,0.000000000E0,-3.062632866E-3,3.088575635E-3
3.791804200E-1,1.464737463E-3,1.065263641E-3,1.331579551E-4,1.816032351E-3
3.817039090E-1,-6.657897611E-4,-1.065263641E-3,1.198421582E-3,1.736167307E-3
3.842273470E-1,1.464737463E-3,-4.261054564E-3,1.331579551E-4,4.507745875E-3
3.867508360E-1,4.660528619E-3,-2.130527282E-3,-9.321057005E-4,5.208502140E-3
3.892743260E-1,3.994738800E-4,1.065263641E-3,1.198421582E-3,1.652446760E-3
3.917978150E-1,-1.731053460E-3,-1.065263641E-3,-9.321057005E-4,2.236102356E-3
3.943213050E-1,1.464737463E-3,0.000000000E0,2.263685223E-3,2.696243057E-3
