"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.189277400E-2,9.321057005E-4,1.198421582E-3,-1.997369342E-3,2.508888122E-3
1.441829500E-2,9.321057005E-4,-9.321057005E-4,1.331579551E-4,1.324904946E-3
1.694376300E-2,9.321057005E-4,2.263685223E-3,-9.321057005E-4,2.619525312E-3
1.946923200E-2,-1.331579551E-4,2.263685223E-3,1.198421582E-3,2.564803329E-3
2.199470100E-2,-1.331579551E-4,1.331579551E-4,1.198421582E-3,1.213126691E-3
2.452011700E-2,-1.331579551E-4,-9.321057005E-4,-3.062632866E-3,3.204102394E-3
2.706709700E-2,-1.198421582E-3,-9.321057005E-4,1.198421582E-3,1.934231013E-3
2.959313800E-2,-2.263685223E-3,-9.321057005E-4,-9.321057005E-4,2.619525312E-3
3.211912800E-2,9.321057005E-4,-9.321057005E-4,1.331579551E-4,1.324904946E-3
3.464517000E-2,9.321057005E-4,1.198421582E-3,1.331579551E-4,1.524062455E-3
3.717115900E-2,1.997369342E-3,1.198421582E-3,1.198421582E-3,2.619525312E-3
3.969720100E-2,-1.198421582E-3,1.331579551E-4,1.331579551E-4,1.213126691E-3
4.222319000E-2,-2.263685223E-3,-1.997369342E-3,1.198421582E-3,3.248071637E-3
4.474918000E-2,1.997369342E-3,2.263685223E-3,1.198421582E-3,3.248071637E-3
4.720418000E-2,1.997369342E-3,3.328948980E-3,2.263685223E-3,4.493957764E-3
4.965918000E-2,-1.331579551E-4,1.331579551E-4,-9.321057005E-4,9.509380205E-4
5.211418000E-2,9.321057005E-4,1.198421582E-3,-9.321057005E-4,1.781532026E-3
5.462147200E-2,-1.331579551E-4,1.331579551E-4,-1.997369342E-3,2.006226899E-3
5.714209700E-2,-1.331579551E-4,-1.997369342E-3,-9.321057005E-4,2.208174894E-3
5.966272200E-2,-1.198421582E-3,-1.997369342E-3,1.331579551E-4,2.333115860E-3
6.218339900E-2,-2.263685223E-3,-1.997369342E-3,-3.062632866E-3,4.300404068E-3
6.470402400E-2,-3.328948980E-3,1.331579551E-4,-1.997369342E-3,3.884471218E-3
6.724782600E-2,9.321057005E-4,-9.321057005E-4,2.263685223E-3,2.619525312E-3
6.976912800E-2,9.321057005E-4,-1.997369342E-3,2.263685223E-3,3.159521500E-3
7.229032600E-2,-2.263685223E-3,-1.997369342E-3,-9.321057005E-4,3.159521500E-3
7.481152400E-2,-1.331579551E-4,2.263685223E-3,-9.321057005E-4,2.451697956E-3
7.733277400E-2,-1.331579551E-4,2.263685223E-3,2.263685223E-3,3.204102467E-3
7.985397200E-2,-1.331579551E-4,-9.321057005E-4,2.263685223E-3,2.451697956E-3
8.237517000E-2,-1.331579551E-4,-3.062632866E-3,-9.321057005E-4,3.204102394E-3
8.489642000E-2,-1.198421582E-3,-1.997369342E-3,-9.321057005E-4,2.508888122E-3
8.744142000E-2,-1.198421582E-3,-1.997369342E-3,1.331579551E-4,2.333115860E-3
8.998642000E-2,9.321057005E-4,1.198421582E-3,1.331579551E-4,1.524062455E-3
9.253142000E-2,-1.331579551E-4,1.198421582E-3,1.198421582E-3,1.700046945E-3
9.507642000E-2,-1.331579551E-4,-1.997369342E-3,-9.321057005E-4,2.208174894E-3
9.762142000E-2,-1.331579551E-4,-9.321057005E-4,2.263685223E-3,2.451697956E-3
1.001664200E-1,9.321057005E-4,1.198421582E-3,1.331579551E-4,1.524062455E-3
1.027114200E-1,-1.198421582E-3,1.198421582E-3,-3.062632866E-3,3.500306936E-3
