"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.890396890E-1,-1.331579551E-4,-7.989477599E-4,-9.321057005E-4,1.234856105E-3
1.915846890E-1,-2.263685223E-3,2.663159103E-4,-9.321057005E-4,2.462522282E-3
1.941296890E-1,1.997369342E-3,2.663159103E-4,1.331579551E-4,2.019440391E-3
1.966746890E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
1.991296890E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
2.015850540E-1,-4.394212738E-3,-1.864211401E-3,-1.997369342E-3,5.174347690E-3
2.041040640E-1,-3.328948980E-3,-1.864211401E-3,1.331579551E-4,3.817710898E-3
2.066230740E-1,-1.331579551E-4,-7.989477599E-4,1.198421582E-3,1.446465641E-3
2.091420850E-1,-1.331579551E-4,1.331579522E-3,1.331579551E-4,1.344829397E-3
2.116611470E-1,9.321057005E-4,2.663159103E-4,1.198421582E-3,1.541414768E-3
2.141801580E-1,9.321057005E-4,-7.989477599E-4,-9.321057005E-4,1.541414804E-3
2.166991680E-1,-1.198421582E-3,2.663159103E-4,-1.997369342E-3,2.344487735E-3
2.192441680E-1,-1.198421582E-3,2.396843163E-3,-9.321057005E-4,2.837233243E-3
2.217891680E-1,-1.331579551E-4,-7.989477599E-4,-9.321057005E-4,1.234856105E-3
2.243341680E-1,-1.198421582E-3,2.663159103E-4,-9.321057005E-4,1.541414768E-3
2.268791680E-1,1.997369342E-3,1.331579522E-3,2.263685223E-3,3.299524071E-3
2.294241680E-1,-1.331579551E-4,2.663159103E-4,1.198421582E-3,1.234856061E-3
2.319691680E-1,-1.331579551E-4,-7.989477599E-4,1.331579551E-4,8.208407916E-4
2.345141680E-1,9.321057005E-4,-7.989477599E-4,1.331579551E-4,1.234856105E-3
2.370591680E-1,-1.331579551E-4,-7.989477599E-4,-9.321057005E-4,1.234856105E-3
2.396041680E-1,-1.331579551E-4,2.663159103E-4,1.198421582E-3,1.234856061E-3
2.421491680E-1,9.321057005E-4,-7.989477599E-4,1.331579551E-4,1.234856105E-3
2.446838560E-1,9.321057005E-4,1.331579522E-3,-9.321057005E-4,1.873698508E-3
2.472061990E-1,1.997369342E-3,2.663159103E-4,2.263685223E-3,3.030623572E-3
2.497286470E-1,-2.263685223E-3,-1.864211401E-3,-9.321057005E-4,3.077072630E-3
2.522509910E-1,-1.331579551E-4,-7.989477599E-4,1.331579551E-4,8.208407916E-4
2.547734390E-1,-1.331579551E-4,1.331579522E-3,1.198421582E-3,1.796398996E-3
2.572958350E-1,-1.331579551E-4,1.331579522E-3,1.198421582E-3,1.796398996E-3
2.597508350E-1,9.321057005E-4,-7.989477599E-4,1.331579551E-4,1.234856105E-3
2.622058350E-1,9.321057005E-4,-7.989477599E-4,-1.997369342E-3,2.344487758E-3
2.646671890E-1,9.321057005E-4,2.663159103E-4,-1.997369342E-3,2.220186814E-3
2.671849490E-1,-1.198421582E-3,2.663159103E-4,-9.321057005E-4,1.541414768E-3
2.697027100E-1,-1.198421582E-3,2.663159103E-4,1.331579551E-4,1.234856061E-3
2.722204180E-1,9.321057005E-4,1.331579522E-3,1.198421582E-3,2.019440355E-3
2.747381790E-1,-1.198421582E-3,1.331579522E-3,1.331579551E-4,1.796398996E-3
2.772559390E-1,-1.198421582E-3,-7.989477599E-4,1.331579551E-4,1.446465641E-3
2.798009390E-1,-1.331579551E-4,-7.989477599E-4,-1.997369342E-3,2.155349821E-3
2.823459390E-1,-4.394212738E-3,-7.989477599E-4,1.331579551E-4,4.468238372E-3
2.848909390E-1,-1.198421582E-3,2.663159103E-4,1.198421582E-3,1.715620220E-3
2.874359390E-1,1.997369342E-3,2.663159103E-4,1.198421582E-3,2.344487735E-3
2.899809390E-1,-1.331579551E-4,1.331579522E-3,-9.321057005E-4,1.630845211E-3
2.925259390E-1,-1.331579551E-4,2.663159103E-4,-9.321057005E-4,9.785071497E-4
2.950709390E-1,1.997369342E-3,-7.989477599E-4,-9.321057005E-4,2.344487758E-3
2.976159390E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
3.001609390E-1,9.321057005E-4,-7.989477599E-4,-1.997369342E-3,2.344487758E-3
3.027059390E-1,-1.331579551E-4,2.663159103E-4,-9.321057005E-4,9.785071497E-4
3.052472930E-1,-1.331579551E-4,1.331579522E-3,1.198421582E-3,1.796398996E-3
3.077686990E-1,-1.198421582E-3,1.331579522E-3,-9.321057005E-4,2.019440355E-3
3.102900540E-1,-1.198421582E-3,-7.989477599E-4,1.331579551E-4,1.446465641E-3
3.128114600E-1,-1.198421582E-3,-1.864211401E-3,-9.321057005E-4,2.404229496E-3
3.153328660E-1,-1.331579551E-4,2.396843163E-3,2.263685223E-3,3.299524053E-3
3.178542720E-1,-2.263685223E-3,1.331579522E-3,-9.321057005E-4,2.786789524E-3
3.203929180E-1,-2.263685223E-3,2.663159103E-4,-1.997369342E-3,3.030623572E-3
3.229147410E-1,-1.198421582E-3,2.663159103E-4,1.331579551E-4,1.234856061E-3
3.254365640E-1,9.321057005E-4,1.331579522E-3,1.198421582E-3,2.019440355E-3
3.279583870E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
3.304802100E-1,1.997369342E-3,1.331579522E-3,-9.321057005E-4,2.575152296E-3
3.330020330E-1,-1.198421582E-3,-1.864211401E-3,1.331579551E-4,2.220186811E-3
3.355238560E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
