"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.943042100E-2,6.657897611E-4,-9.321057005E-4,-1.065263641E-3,1.564251792E-3
2.195656700E-2,6.657897611E-4,-9.321057005E-4,-2.130527282E-3,2.418934382E-3
2.448266100E-2,6.657897611E-4,-9.321057005E-4,0.000000000E0,1.145468045E-3
2.700880700E-2,6.657897611E-4,-9.321057005E-4,0.000000000E0,1.145468045E-3
2.953490000E-2,-3.994738800E-4,1.331579551E-4,-2.130527282E-3,2.171740528E-3
3.206104600E-2,-3.994738800E-4,1.331579551E-4,0.000000000E0,4.210824406E-4
3.458714000E-2,6.657897611E-4,-9.321057005E-4,1.065263641E-3,1.564251792E-3
3.709021300E-2,6.657897611E-4,1.331579551E-4,0.000000000E0,6.789749973E-4
3.961573400E-2,1.731053460E-3,1.331579551E-4,-1.065263641E-3,2.036925072E-3
4.214130700E-2,1.731053460E-3,1.331579551E-4,-1.065263641E-3,2.036925072E-3
4.466682700E-2,1.731053460E-3,1.198421582E-3,-3.195791040E-3,3.826988469E-3
4.719234800E-2,1.731053460E-3,1.331579551E-4,1.065263641E-3,2.036925072E-3
4.971792100E-2,6.657897611E-4,1.331579551E-4,1.065263641E-3,1.263247273E-3
5.224344200E-2,-3.994738800E-4,-4.127896391E-3,-1.065263641E-3,4.281809736E-3
5.476901500E-2,-3.994738800E-4,-1.997369342E-3,1.065263641E-3,2.298662718E-3
5.727880700E-2,1.731053460E-3,1.198421582E-3,1.065263641E-3,2.359565001E-3
5.980391100E-2,6.657897611E-4,1.198421582E-3,0.000000000E0,1.370945037E-3
6.232906700E-2,6.657897611E-4,-9.321057005E-4,-1.065263641E-3,1.564251792E-3
6.485417100E-2,6.657897611E-4,-9.321057005E-4,0.000000000E0,1.145468045E-3
6.737932700E-2,6.657897611E-4,-1.997369342E-3,0.000000000E0,2.105412143E-3
6.990448400E-2,6.657897611E-4,-9.321057005E-4,1.065263641E-3,1.564251792E-3
7.242964000E-2,6.657897611E-4,1.198421582E-3,2.130527282E-3,2.533502870E-3
7.495479600E-2,1.731053460E-3,1.198421582E-3,2.130527282E-3,2.995314152E-3
7.746729600E-2,1.731053460E-3,-9.321057005E-4,0.000000000E0,1.966053692E-3
7.999214000E-2,1.731053460E-3,-9.321057005E-4,2.130527282E-3,2.899053918E-3
8.251698400E-2,-3.994738800E-4,-9.321057005E-4,2.130527282E-3,2.359564985E-3
8.504182700E-2,6.657897611E-4,1.331579551E-4,-1.065263641E-3,1.263247273E-3
8.756661900E-2,1.731053460E-3,-9.321057005E-4,-2.130527282E-3,2.899053918E-3
9.009146300E-2,6.657897611E-4,-9.321057005E-4,-1.065263641E-3,1.564251792E-3
9.261630700E-2,-3.994738800E-4,1.331579551E-4,1.065263641E-3,1.145468047E-3
9.514115000E-2,1.731053460E-3,1.331579551E-4,0.000000000E0,1.736167366E-3
9.765594200E-2,2.796316985E-3,-1.997369342E-3,0.000000000E0,3.436404075E-3
1.001805250E-1,6.657897611E-4,1.331579551E-4,-1.065263641E-3,1.263247273E-3
1.027051090E-1,-3.994738800E-4,1.198421582E-3,-1.065263641E-3,1.652446760E-3
1.052296400E-1,6.657897611E-4,1.331579551E-4,0.000000000E0,6.789749973E-4
